Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk,Class
185,22,392,6,2352,108,4,4.32,500,500,2,10,0,2,0,2,2,4,0,20,0,300,4184,4,5,8368,0
185,22,784,6,4704,281,6,16.86,1065,500,2,10,0,2,0,2,4,8,0,20,0,380,8190,8,5,32760,1
185,8,99,2,198,0,2,0,99,500,2,10,0,2,0,4,2,8,0,20,0,220,1998,8,5,7992,0
185,2,17,2,34,11,2,0.22,28,500,2,10,0,2,0,2,2,4,0,20,0,200,1456,4,5,2912,0
185,19,4523,6,27138,3618,6,217.08,8141,500,2,10,0,2,0,6,2,12,0,20,0,400,51046,12,5,306276,1
185,11,169,4,676,21,2,0.42,190,500,2,10,0,2,0,2,2,4,0,20,0,220,2118,4,5,4236,0
185,43,18,2,36,63,2,1.26,81,500,2,10,0,2,0,2,2,4,0,20,0,200,1562,4,5,3124,0
185,31,1,2,2,91,2,1.82,92,500,2,10,0,2,38,2,2,4,0,20,0,200,1584,4,5,3168,0
185,16,88,2,176,150,4,6,238,500,2,10,19,2,0,2,2,4,0,20,0,260,2214,4,5,4428,0
185,2,117,4,468,15,2,0.3,132,500,2,10,0,2,0,2,2,4,0,20,0,220,1898,4,5,3796,0
185,8,0,2,0,0,2,0,0,500,2,10,0,2,0,4,2,8,0,20,0,220,1800,8,5,7200,0
185,16,0,2,0,0,2,0,0,500,2,10,0,2,40,2,2,4,0,20,0,200,1400,4,5,2800,0
185,8,0,2,0,0,2,0,0,500,2,10,20,2,0,4,2,8,0,20,0,220,1840,8,5,7360,0
185,6,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
185,19,0,2,0,0,2,0,0,500,2,10,0,2,0,6,2,12,0,20,0,240,2200,12,5,13200,1
185,19,99,2,198,11,2,0.22,110,500,2,10,0,2,0,6,2,12,0,20,0,240,2420,12,5,14520,1
185,8,21,2,42,0,2,0,21,500,2,10,0,2,0,2,2,4,0,20,0,200,1442,4,5,2884,0
185,14,220,6,1320,28,2,0.56,248,500,2,10,0,2,0,2,2,4,0,20,0,240,2776,4,5,5552,0
185,2,331,6,1986,17,2,0.34,348,500,2,10,0,2,0,2,2,4,0,20,0,240,3420,4,5,6840,0
185,4,243,6,1458,27,2,0.54,270,500,2,10,0,2,38,2,2,4,0,20,0,240,2912,4,5,5824,0
185,12,1391,6,8346,50,2,1,1441,500,2,10,19,2,53040,2,2,4,0,20,0,240,9884,4,5,19768,1
236,1,171,4,684,0,2,0,171,650,6,39,8840,6,12534,6,4,24,4,60,240,440,62424,48,5,1498176,1
237,1,113,4,452,385,6,23.1,498,650,6,39,2089,6,56850,6,2,12,0,20,0,500,20396,12,5,122376,1
237,2,1753,6,10518,0,2,0,1753,650,6,39,9475,6,0,6,2,12,4,60,240,440,74868,36,5,1347624,1
237,4,56,2,112,70,2,1.4,126,500,2,10,0,2,10,6,2,12,0,20,0,240,2452,12,5,14712,1
237,8,56,2,112,8,2,0.16,64,500,2,10,5,2,50376,6,2,12,0,20,0,240,2338,12,5,14028,1
234,2,395,6,2370,0,2,0,0,550,4,22,8396,6,0,6,2,12,1,40,40,380,56546,16,5,452368,1
234,4,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
234,5,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
234,2,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
234,19,0,2,0,0,2,0,0,500,2,10,0,2,238386,2,2,4,0,20,0,200,1400,4,5,2800,0
1556,2,2065,6,12390,0,2,0,0,600,6,36,39731,6,96246,6,2,12,1,40,40,420,255976,16,5,2047808,1
1556,1,373,6,2238,282,6,16.92,655,600,6,36,16041,6,14382,6,2,12,0,20,0,520,104976,12,5,629856,1
1556,19,0,2,0,0,2,0,0,500,2,10,2397,6,42336,6,2,12,0,20,0,280,16582,12,5,99492,1
1768,1,252,6,1512,2028,6,121.68,2280,500,2,10,7056,6,6798,6,2,12,0,20,0,440,58216,12,5,349296,1
2161,2,314,6,1884,568,6,34.08,882,550,4,22,1133,6,152,4,2,8,0,20,0,460,15090,8,5,60360,1
2161,6,88,2,176,107,4,4.28,195,500,2,10,76,2,264,2,2,4,0,20,0,260,2156,4,5,4312,0
2161,8,80,2,160,82,2,1.64,162,500,2,10,132,2,0,2,2,4,0,20,0,200,1988,4,5,3976,0
2161,4,70,2,140,72,2,1.44,142,500,2,10,0,2,48,2,2,4,0,20,0,200,1684,4,5,3368,0
2161,5,0,2,0,39,2,0.78,39,500,2,10,24,2,0,2,2,4,0,20,0,200,1526,4,5,3052,0
2161,5,33,2,66,0,2,0,33,500,2,10,0,2,0,2,2,4,0,20,0,200,1466,4,5,2932,0
2161,5,28,2,56,16,2,0.32,44,500,2,10,0,2,130,2,2,4,0,20,0,200,1488,4,5,2976,0
2161,14,19,2,38,27,2,0.54,46,500,2,10,65,2,2,2,2,4,0,20,0,200,1622,4,5,3244,0
2161,19,53,2,106,62,2,1.24,115,500,2,10,1,2,116,2,2,4,0,20,0,200,1632,4,5,3264,0
2161,19,46,2,92,88,2,1.76,134,500,2,10,58,2,0,2,2,4,0,20,0,200,1784,4,5,3568,0
2161,19,31,2,62,28,2,0.56,59,500,2,10,0,2,0,2,2,4,0,20,0,200,1518,4,5,3036,0
2161,9,8500,6,51000,106,4,4.24,8606,500,2,10,0,2,280,6,2,12,0,20,0,340,53624,12,5,321744,1
2161,11,75,2,150,90,2,1.8,165,500,2,10,140,2,0,2,2,4,0,20,0,200,2010,4,5,4020,0
2161,12,85,2,170,93,2,1.86,178,500,2,10,0,2,6,2,2,4,0,20,0,200,1756,4,5,3512,0
2161,8,34,2,68,36,2,0.72,70,500,2,10,3,2,6,2,2,4,0,20,0,200,1546,4,5,3092,0
2161,8,66,2,132,81,2,1.62,147,500,2,10,3,2,0,2,2,4,0,20,0,200,1700,4,5,3400,0
2161,9,59,2,118,69,2,1.38,128,500,2,10,0,2,0,2,2,4,0,20,0,200,1656,4,5,3312,0
2161,32,61,2,122,63,2,1.26,124,500,2,10,0,2,4,2,2,4,0,20,0,200,1648,4,5,3296,0
2161,16,72,2,144,80,2,1.6,152,500,2,10,2,2,0,2,2,4,0,20,0,200,1708,4,5,3416,0
2161,16,37,2,74,10,2,0.2,47,500,2,10,0,2,16,2,2,4,0,20,0,200,1494,4,5,2988,0
2161,16,62,2,124,71,2,1.42,133,500,2,10,8,2,0,2,2,4,0,20,0,200,1682,4,5,3364,0
2161,15,98,2,196,114,4,4.56,212,500,2,10,0,2,0,2,2,4,0,20,0,260,2052,4,5,4104,0
2161,13,32,2,64,0,2,0,32,500,2,10,0,2,18,2,2,4,0,20,0,200,1464,4,5,2928,0
2161,13,56,2,112,63,2,1.26,119,500,2,10,9,2,160,2,2,4,0,20,0,200,1656,4,5,3312,0
2161,18,54,2,108,56,2,1.12,110,500,2,10,80,2,64,2,2,4,0,20,0,200,1780,4,5,3560,0
2161,29,63,2,126,69,2,1.38,132,500,2,10,32,2,0,2,2,4,0,20,0,200,1728,4,5,3456,0
2161,22,37,2,74,46,2,0.92,83,500,2,10,0,2,0,2,2,4,0,20,0,200,1566,4,5,3132,0
2161,14,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
2161,8,29,2,58,33,2,0.66,62,500,2,10,0,2,0,2,2,4,0,20,0,200,1524,4,5,3048,0
2161,4,67,2,134,76,2,1.52,143,500,2,10,0,2,0,2,2,4,0,20,0,200,1686,4,5,3372,0
2161,19,43,2,86,0,2,0,43,500,2,10,0,2,78,2,2,4,0,20,0,200,1486,4,5,2972,0
2161,2,67,2,134,75,2,1.5,142,500,2,10,39,2,0,2,2,4,0,20,0,200,1762,4,5,3524,0
2161,5,84,2,168,109,4,4.36,193,500,2,10,0,2,0,2,2,4,0,20,0,260,2004,4,5,4008,0
2161,43,52,2,104,68,2,1.36,120,500,2,10,0,2,66,2,2,4,0,20,0,200,1640,4,5,3280,0
2161,8,38,2,76,48,2,0.96,86,500,2,10,33,2,0,2,2,4,0,20,0,200,1638,4,5,3276,0
2161,12,19,2,38,23,2,0.46,42,500,2,10,0,2,0,2,2,4,0,20,0,200,1484,4,5,2968,0
2161,16,27,2,54,35,2,0.7,62,500,2,10,0,2,0,2,2,4,0,20,0,200,1524,4,5,3048,0
2161,32,34,2,68,27,2,0.54,61,500,2,10,0,2,0,2,2,4,0,20,0,200,1522,4,5,3044,0
2161,22,2,2,4,66,2,1.32,68,500,2,10,0,2,6,2,2,4,0,20,0,200,1536,4,5,3072,0
2161,31,0,2,0,0,2,0,0,500,2,10,3,2,0,2,2,4,0,20,0,200,1406,4,5,2812,0
2161,4,0,2,0,0,2,0,0,500,2,10,0,2,7980,2,2,4,0,20,0,200,1400,4,5,2800,0
5985,1,194,4,776,669,6,40.14,863,550,4,22,1330,6,58,6,2,12,1,40,40,480,16570,16,5,132560,1
5985,8,0,2,0,0,2,0,0,500,2,10,29,2,660,2,2,4,0,20,0,200,1458,4,5,2916,0
5985,39,0,2,0,0,2,0,0,500,2,10,330,2,9654,2,2,4,0,20,0,200,2060,4,5,4120,0
5985,4,27,2,54,0,2,0,27,500,2,10,1609,6,288,2,2,4,0,20,0,240,11108,4,5,22216,1
5985,5,0,2,0,0,2,0,0,500,2,10,144,2,332,2,2,4,0,20,0,200,1688,4,5,3376,0
5985,19,3,2,6,0,2,0,3,500,2,10,166,2,38,2,2,4,0,20,0,200,1738,4,5,3476,0
5985,9,0,2,0,0,2,0,0,500,2,10,19,2,140,2,2,4,0,20,0,200,1438,4,5,2876,0
5985,11,0,2,0,0,2,0,0,500,2,10,70,2,126,2,2,4,0,20,0,200,1540,4,5,3080,0
5985,12,5,2,10,0,2,0,5,500,2,10,63,2,186,2,2,4,0,20,0,200,1536,4,5,3072,0
5985,8,0,2,0,0,2,0,0,500,2,10,93,2,244,2,2,4,0,20,0,200,1586,4,5,3172,0
5985,29,3,2,6,0,2,0,3,500,2,10,122,2,240,2,2,4,0,20,0,200,1650,4,5,3300,0
5985,2,0,2,0,0,2,0,0,500,2,10,120,2,206,2,4,8,0,20,0,220,2040,8,5,8160,0
5985,9,1,2,2,11,2,0.22,12,500,2,10,103,2,572,2,2,4,0,20,0,200,1630,4,5,3260,0
5985,32,0,2,0,0,2,0,0,500,2,10,286,2,310,2,2,4,0,20,0,200,1972,4,5,3944,0
5985,16,3,2,6,0,2,0,3,500,2,10,155,2,478,2,2,4,0,20,0,200,1716,4,5,3432,0
5985,15,0,2,0,0,2,0,0,500,2,10,239,2,6240,2,2,4,0,20,0,200,1878,4,5,3756,0
5985,13,7,2,14,0,2,0,7,500,2,10,1040,6,260,2,2,4,0,20,0,240,7654,4,5,15308,1
5985,18,0,2,0,0,2,0,0,500,2,10,130,2,0,4,2,8,0,20,0,220,2060,8,5,8240,0
5985,4,31,2,62,0,2,0,31,500,2,10,0,2,10,2,2,4,0,20,0,200,1462,4,5,2924,0
5985,4,15,2,30,0,2,0,15,500,2,10,5,2,0,2,2,4,0,20,0,200,1440,4,5,2880,0
5985,4,0,2,0,0,2,0,0,500,2,10,0,2,120,2,2,4,0,20,0,200,1400,4,5,2800,0
5985,4,1,2,2,0,2,0,1,500,2,10,60,2,0,2,2,4,0,20,0,200,1522,4,5,3044,0
5985,5,15,2,30,0,2,0,15,500,2,10,0,2,0,2,2,4,0,20,0,200,1430,4,5,2860,0
5985,19,20,2,40,28,2,0.56,48,500,2,10,0,2,0,2,2,4,0,20,0,200,1496,4,5,2992,0
5985,9,6,2,12,0,2,0,6,500,2,10,0,2,0,2,2,4,0,20,0,200,1412,4,5,2824,0
5985,9,30,2,60,0,2,0,30,500,2,10,0,2,0,2,2,4,0,20,0,200,1460,4,5,2920,0
5985,9,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5985,32,0,2,0,0,2,0,0,500,2,10,0,2,8,2,2,4,0,20,0,200,1400,4,5,2800,0
5985,7,29,2,58,0,2,0,29,500,2,10,4,2,0,2,2,4,0,20,0,200,1466,4,5,2932,0
5985,13,48,2,96,0,2,0,48,500,2,10,0,2,34,2,2,4,0,20,0,200,1496,4,5,2992,0
5985,21,39,2,78,39,2,0.78,78,500,2,10,17,2,66,4,2,8,0,20,0,220,1990,8,5,7960,0
5985,21,21,2,42,0,2,0,21,500,2,10,33,2,0,4,2,8,0,20,0,220,1908,8,5,7632,0
5985,1,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5985,21,42,2,84,0,2,0,42,500,2,10,0,2,44,4,2,8,0,20,0,220,1884,8,5,7536,0
5985,28,4,2,8,0,2,0,4,500,2,10,22,2,0,2,2,4,0,20,0,200,1452,4,5,2904,0
5985,14,0,2,0,22,2,0.44,22,500,2,10,0,2,0,2,2,4,0,20,0,200,1444,4,5,2888,0
5985,43,0,2,0,0,2,0,0,500,2,10,0,2,10,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,32,29,2,58,39,2,0.78,68,550,4,22,5,2,80,2,2,4,0,20,0,240,2746,4,5,5492,0
5557,9,0,2,0,196,4,7.84,196,500,2,10,40,2,48,2,2,4,0,20,0,260,2264,4,5,4528,0
5557,6,224,6,1344,726,6,43.56,950,500,2,10,24,2,0,2,2,4,0,20,0,360,7148,4,5,14296,1
5557,6,62,2,124,42,2,0.84,104,500,2,10,0,2,736,2,2,4,0,20,0,200,1608,4,5,3216,0
5557,8,170,4,680,591,6,35.46,761,500,2,10,368,2,0,4,2,8,0,20,0,360,6762,8,5,27048,1
5557,8,95,2,190,72,2,1.44,167,500,2,10,0,2,51030,4,2,8,0,20,0,220,2134,8,5,8536,0
5557,2,0,2,0,0,2,0,0,550,4,22,8505,6,3388,6,2,12,0,20,0,320,54430,12,5,326580,1
5557,2,259,6,1554,11190,6,671.4,11449,500,2,10,847,4,151872,6,2,12,0,20,0,420,74282,12,5,445692,1
5557,2,648,6,3888,4308,6,258.48,4956,500,2,10,25312,6,90,6,2,12,2,60,120,480,185008,24,5,2220096,1
5557,4,120,4,480,54,2,1.08,174,500,2,10,45,2,10,2,2,4,0,20,0,220,2078,4,5,4156,0
5557,4,26,2,52,21,2,0.42,47,500,2,10,5,2,0,2,2,4,0,20,0,200,1504,4,5,3008,0
5557,5,70,2,140,19,2,0.38,89,500,2,10,0,2,22,2,2,4,0,20,0,200,1578,4,5,3156,0
5557,5,159,4,636,13,2,0.26,172,500,2,10,11,2,4,2,2,4,0,20,0,220,2084,4,5,4168,0
5557,19,0,2,0,0,2,0,0,500,2,10,2,2,2564,2,2,4,0,20,0,200,1404,4,5,2808,0
5557,19,314,6,1884,497,6,29.82,811,500,2,10,641,4,0,2,2,4,1,40,40,400,9230,8,5,36920,1
5557,20,68,2,136,147,4,5.88,215,500,2,10,0,2,0,2,2,4,0,20,0,260,2124,4,5,4248,0
5557,9,67,2,134,171,4,6.84,238,500,2,10,0,2,98,2,2,4,0,20,0,260,2218,4,5,4436,0
5557,9,254,6,1524,552,6,33.12,806,500,2,10,49,2,164,2,2,4,0,20,0,360,6334,4,5,12668,1
5557,11,184,4,736,425,6,25.5,609,500,2,10,82,2,0,2,2,4,0,20,0,340,4850,4,5,9700,0
5557,8,0,2,0,0,2,0,0,500,2,10,0,2,118,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,12,310,6,1860,466,6,27.96,776,500,2,10,59,2,56,2,2,4,0,20,0,360,6174,4,5,12348,1
5557,12,79,2,158,46,2,0.92,125,500,2,10,28,2,0,2,2,4,0,20,0,200,1706,4,5,3412,0
5557,12,38,2,76,9,2,0.18,47,500,2,10,0,2,50,2,2,4,0,20,0,200,1494,4,5,2988,0
5557,8,241,6,1446,469,6,28.14,710,500,2,10,25,2,0,2,2,4,0,20,0,360,5710,4,5,11420,1
5557,8,0,2,0,0,2,0,0,500,2,10,0,2,2600,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,29,126,4,504,158,4,6.32,284,500,2,10,650,4,0,2,2,4,0,20,0,300,5136,4,5,10272,1
5557,29,60,2,120,46,2,0.92,106,500,2,10,0,2,0,2,2,4,0,20,0,200,1612,4,5,3224,0
5557,2,124,4,496,227,6,13.62,351,500,2,10,0,2,0,6,2,12,0,20,0,380,4058,12,5,24348,1
5557,1,0,2,0,0,2,0,0,500,2,10,0,2,0,6,2,12,0,20,0,240,2200,12,5,13200,1
5557,44,0.06,2,0.12,111,4,4.44,111.06,500,2,10,0,2,50,6,2,12,0,20,0,300,2644.12,12,5,15864.72,1
5557,9,149,4,596,234,6,14.04,383,500,2,10,25,2,36,2,2,4,0,20,0,340,3450,4,5,6900,0
5557,32,127,4,508,200,6,12,327,500,2,10,18,2,2524,2,2,4,0,20,0,340,3144,4,5,6288,0
5557,16,242,6,1452,353,6,21.18,595,500,2,10,631,4,0,2,2,4,0,20,0,380,7494,4,5,14988,1
5557,15,69,2,138,81,2,1.62,150,500,2,10,0,2,102,2,2,4,0,20,0,200,1700,4,5,3400,0
5557,15,185,4,740,416,6,24.96,601,500,2,10,51,2,330,2,2,4,0,20,0,340,4738,4,5,9476,0
5557,15,185,4,740,416,6,24.96,601,500,2,10,165,2,2244,2,2,4,0,20,0,340,4966,4,5,9932,0
5557,13,245,6,1470,547,6,32.82,792,500,2,10,561,4,0,2,2,4,0,20,0,380,8396,4,5,16792,1
5557,13,54,2,108,67,2,1.34,121,500,2,10,0,2,0,2,2,4,0,20,0,200,1642,4,5,3284,0
5557,22,0,2,0,0,2,0,0,500,2,10,0,2,138,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,18,145,4,580,579,6,34.74,724,500,2,10,69,2,0,2,2,4,0,20,0,340,5592,4,5,11184,1
5557,6,84,2,168,0,2,0,84,500,2,10,0,2,0,2,2,4,0,20,0,200,1568,4,5,3136,0
5557,6,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,6,11,2,22,0,2,0,11,500,2,10,0,2,0,2,2,4,0,20,0,200,1422,4,5,2844,0
5557,16,49,2,98,0,2,0,49,500,2,10,0,2,0,2,2,4,0,20,0,200,1498,4,5,2996,0
5557,6,41,2,82,0,2,0,41,500,2,10,0,2,0,2,2,4,0,20,0,200,1482,4,5,2964,0
5557,25,56,2,112,0,2,0,56,500,2,10,0,2,20,2,2,4,0,20,0,200,1512,4,5,3024,0
5557,6,87,2,174,0,2,0,87,500,2,10,10,2,0,2,2,4,0,20,0,200,1594,4,5,3188,0
5557,25,50,2,100,0,2,0,50,500,2,10,0,2,4,2,2,4,0,20,0,200,1500,4,5,3000,0
5557,6,0,2,0,0,2,0,0,500,2,10,2,2,0,2,2,4,0,20,0,200,1404,4,5,2808,0
5557,6,38,2,76,49,2,0.98,87,500,2,10,0,2,0,2,2,4,0,20,0,200,1574,4,5,3148,0
5557,6,0,2,0,3,2,0.06,3,500,2,10,0,2,0,2,2,4,0,20,0,200,1406,4,5,2812,0
5557,37,17,2,34,0,2,0,17,500,2,10,0,2,0,2,2,4,0,20,0,200,1434,4,5,2868,0
5557,8,84,2,168,0,2,0,84,500,2,10,0,2,0,4,2,8,0,20,0,220,1968,8,5,7872,0
5557,37,49,2,98,478,6,28.68,527,500,2,10,0,2,198,2,2,4,0,20,0,320,4366,4,5,8732,0
5557,8,67,2,134,41,2,0.82,108,500,2,10,99,2,3772,4,2,8,0,20,0,220,2214,8,5,8856,0
5557,8,45,2,90,827,6,49.62,872,500,2,10,943,4,0,4,2,8,0,20,0,360,10624,8,5,42496,1
5557,8,0,2,0,0,2,0,0,500,2,10,0,2,0,4,2,8,0,20,0,220,1800,8,5,7200,0
5557,8,68,2,136,0,2,0,68,500,2,10,0,2,0,4,2,8,0,20,0,220,1936,8,5,7744,0
5557,8,99,2,198,0,2,0,99,500,2,10,0,2,0,4,2,8,0,20,0,220,1998,8,5,7992,0
5557,8,29,2,58,0,2,0,29,500,2,10,0,2,12,4,2,8,0,20,0,220,1858,8,5,7432,0
5557,8,167,4,668,0,2,0,167,500,2,10,6,2,0,4,2,8,0,20,0,240,2480,8,5,9920,0
5557,8,105,4,420,217,6,13.02,322,500,2,10,0,2,0,4,2,8,0,20,0,360,3522,8,5,14088,1
5557,2,74,2,148,0,2,0,74,500,2,10,0,2,0,6,2,12,0,20,0,240,2348,12,5,14088,1
5557,2,0,2,0,0,2,0,0,500,2,10,0,2,0,6,2,12,0,20,0,240,2200,12,5,13200,1
5557,4,51,2,102,136,4,5.44,187,500,2,10,0,2,30,2,2,4,0,20,0,260,2046,4,5,4092,0
5557,4,74,2,148,0,2,0,74,500,2,10,15,2,0,2,2,4,0,20,0,200,1578,4,5,3156,0
5557,4,23,2,46,0,2,0,23,500,2,10,0,2,0,2,2,4,0,20,0,200,1446,4,5,2892,0
5557,4,0,2,0,130,4,5.2,130,500,2,10,0,2,0,2,2,4,0,20,0,260,1920,4,5,3840,0
5557,4,49,2,98,0,2,0,49,500,2,10,0,2,0,2,2,4,0,20,0,200,1498,4,5,2996,0
5557,4,73,2,146,0,2,0,73,500,2,10,0,2,0,2,2,4,0,20,0,200,1546,4,5,3092,0
5557,4,28,2,56,25,2,0.5,53,500,2,10,0,2,0,2,2,4,0,20,0,200,1506,4,5,3012,0
5557,4,32,2,64,0,2,0,32,500,2,10,0,2,0,2,4,8,0,20,0,220,1864,8,5,7456,0
5557,14,21,2,42,0,2,0,21,500,2,10,0,2,0,2,2,4,0,20,0,200,1442,4,5,2884,0
5557,14,163,4,652,0,2,0,163,500,2,10,0,2,0,2,2,4,0,20,0,220,2052,4,5,4104,0
5557,36,80,2,160,0,2,0,80,500,2,10,0,2,0,2,2,4,0,20,0,200,1560,4,5,3120,0
5557,5,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,43,83,2,166,0,2,0,83,500,2,10,0,2,20,2,2,4,0,20,0,200,1566,4,5,3132,0
5557,5,57,2,114,126,4,5.04,183,500,2,10,10,2,0,2,2,4,0,20,0,260,2038,4,5,4076,0
5557,5,71,2,142,0,2,0,71,500,2,10,0,2,0,2,2,4,0,20,0,200,1542,4,5,3084,0
5557,5,15,2,30,0,2,0,15,500,2,10,0,2,0,2,2,4,0,20,0,200,1430,4,5,2860,0
5557,5,126,4,504,0,2,0,126,500,2,10,0,2,2,2,2,4,0,20,0,220,1904,4,5,3808,0
5557,5,0,2,0,0,2,0,0,500,2,10,1,2,0,2,2,4,0,20,0,200,1402,4,5,2804,0
5557,43,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,5,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,5,9,2,18,0,2,0,9,500,2,10,0,2,0,2,2,4,0,20,0,200,1418,4,5,2836,0
5557,5,51,2,102,3,2,0.06,54,500,2,10,0,2,4,2,2,4,0,20,0,200,1508,4,5,3016,0
5557,5,49,2,98,0,2,0,49,500,2,10,2,2,0,2,2,4,0,20,0,200,1502,4,5,3004,0
5557,19,110,4,440,0,2,0,110,500,2,10,0,2,0,2,2,4,0,20,0,220,1840,4,5,3680,0
5557,8,114,4,456,0,2,0,114,500,2,10,0,2,0,4,2,8,0,20,0,240,2256,8,5,9024,0
5557,19,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,19,230,6,1380,0,2,0,230,500,2,10,0,2,53004,2,2,4,0,20,0,240,2780,4,5,5560,0
5557,19,160,4,640,49,2,0.98,209,500,2,10,8834,6,0,2,2,4,0,20,0,260,55142,4,5,110284,1
5557,19,149,4,596,0,2,0,149,500,2,10,0,2,0,2,2,4,0,20,0,220,1996,4,5,3992,0
5557,19,24,2,48,0,2,0,24,500,2,10,0,2,0,2,2,4,0,20,0,200,1448,4,5,2896,0
5557,19,42,2,84,0,2,0,42,500,2,10,0,2,0,2,2,4,0,20,0,200,1484,4,5,2968,0
5557,19,107,4,428,16,2,0.32,123,500,2,10,0,2,0,2,2,4,0,20,0,220,1860,4,5,3720,0
5557,22,139,4,556,0,2,0,139,500,2,10,0,2,0,2,2,4,0,20,0,220,1956,4,5,3912,0
5557,22,7,2,14,0,2,0,7,500,2,10,0,2,0,2,2,4,0,20,0,200,1414,4,5,2828,0
5557,9,49,2,98,40,2,0.8,89,500,2,10,0,2,22,2,2,4,0,20,0,200,1578,4,5,3156,0
5557,9,88,2,176,54,2,1.08,142,500,2,10,11,2,0,2,2,4,0,20,0,200,1706,4,5,3412,0
5557,19,0,2,0,174,4,6.96,174,500,2,10,0,2,44,2,2,4,0,20,0,260,2096,4,5,4192,0
5557,9,128,4,512,0,2,0,128,500,2,10,22,2,0,2,2,4,0,20,0,220,1956,4,5,3912,0
5557,9,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,9,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,9,21,2,42,0,2,0,21,500,2,10,0,2,0,2,2,4,0,20,0,200,1442,4,5,2884,0
5557,9,92,2,184,0,2,0,92,500,2,10,0,2,0,2,2,4,0,20,0,200,1584,4,5,3168,0
5557,9,17,2,34,0,2,0,17,500,2,10,0,2,0,2,2,4,0,20,0,200,1434,4,5,2868,0
5557,9,26,2,52,0.21,2,0.0042,26.21,500,2,10,0,2,0,2,2,4,0,20,0,200,1452.42,4,5,2904.84,0
5557,9,78,2,156,0,2,0,78,500,2,10,0,2,0,2,2,4,0,20,0,200,1556,4,5,3112,0
5557,11,98,2,196,0,2,0,98,500,2,10,0,2,0,2,2,4,0,20,0,200,1596,4,5,3192,0
5557,11,27,2,54,0.17,2,0.0034,27.17,500,2,10,0,2,0,2,2,4,0,20,0,200,1454.34,4,5,2908.68,0
5557,11,41,2,82,11,2,0.22,52,500,2,10,0,2,142,2,2,4,0,20,0,200,1504,4,5,3008,0
5557,11,74,2,148,0,2,0,74,500,2,10,71,2,0,2,2,4,0,20,0,200,1690,4,5,3380,0
5557,11,82,2,164,292,6,17.52,374,500,2,10,0,2,0,2,2,4,0,20,0,320,3316,4,5,6632,0
5557,12,0,2,0,1168,6,70.08,1168,500,2,10,0,2,0,2,2,4,0,20,0,320,8408,4,5,16816,1
5557,12,61,2,122,0,2,0,61,500,2,10,0,2,116,2,2,4,0,20,0,200,1522,4,5,3044,0
5557,12,62,2,124,47,2,0.94,109,500,2,10,58,2,714,2,2,4,0,20,0,200,1734,4,5,3468,0
5557,12,0,2,0,0,2,0,0,500,2,10,357,2,0,2,2,4,0,20,0,200,2114,4,5,4228,0
5557,12,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,12,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,12,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,12,108,4,432,0,2,0,108,500,2,10,0,2,0,2,2,4,0,20,0,220,1832,4,5,3664,0
5557,12,70,2,140,0,2,0,70,500,2,10,0,2,0,2,2,4,0,20,0,200,1540,4,5,3080,0
5557,8,136,4,544,0,2,0,136,500,2,10,0,2,0,2,2,4,0,20,0,220,1944,4,5,3888,0
